age;gender;maritalStatus;employmentStatus;employmentSeniorityYears;annualIncome;incomeType;homeOwnership;dependents;creditLimit;isRevolving;interestRate;lti;dti;previousDefaultsCount;target_PD;default
46;Hombre;Casado;Indefinido;1;16396.3;Salario;Propia_Hipoteca;2;3000.0;Si;0.236;0.183;0.0878;0;0.053067;No
46;Hombre;Casado;Indefinido;1;33059.31;Salario;Alquiler;1;7500.0;No;0.0;0.2269;0.1089;0;0.005365;No
37;Mujer;Casado;Indefinido;13;62632.18;Salario;Propia_Hipoteca;2;25000.0;No;0.0;0.3992;0.1916;0;0.000633;No
44;Hombre;Casado;Funcionario;13;131121.9;Salario;Cedida;3;25000.0;Si;0.2283;0.1907;0.0915;1;0.001352;No
54;Mujer;Casado;Indefinido;5;27631.25;Salario;Alquiler;1;11000.0;Si;0.1573;0.3981;0.1911;0;0.004108;No
52;Mujer;Soltero;Funcionario;14;43593.2;Salario;Alquiler;1;11000.0;Si;0.1004;0.2523;0.1211;0;0.000436;No
33;Hombre;Soltero;Autonomo;3;21003.79;Autonomo;Propia_Hipoteca;1;3500.0;Si;0.3225;0.1666;0.08;0;0.25445;No
43;Hombre;Casado;Indefinido;14;61124.32;Salario;Alquiler;1;16000.0;Si;0.3066;0.2618;0.1256;0;0.004678;No
48;Hombre;Soltero;Indefinido;15;48978.22;Salario;Propia_Hipoteca;1;22000.0;Si;0.1546;0.4492;0.2156;0;0.00043;No
57;Hombre;Casado;Funcionario;8;150257.24;Salario;Alquiler;0;25000.0;No;0.0;0.1664;0.0799;0;0.000123;No
59;Hombre;Casado;Indefinido;14;23557.42;Salario;Alquiler;0;5500.0;Si;0.2776;0.2335;0.1121;0;0.009691;No
57;Hombre;Divorciado;Funcionario;3;22033.59;Salario;Alquiler;0;4500.0;No;0.0;0.2042;0.098;0;0.005541;No
50;Hombre;Divorciado;Indefinido;19;16124.47;Salario;Cedida;2;6000.0;Si;0.2789;0.3721;0.1786;0;0.054514;No
30;Mujer;Casado;Temporal;1;14566.4;Salario;Alquiler;2;4500.0;Si;0.2497;0.3089;0.1483;0;0.200878;No
33;Hombre;Casado;Autonomo;5;37560.46;Autonomo;Propia_Pagada;0;11500.0;No;0.0;0.3062;0.147;0;0.001662;No
22;Hombre;Soltero;Autonomo;4;66699.94;Autonomo;Propia_Hipoteca;0;25000.0;Si;0.3705;0.3748;0.1799;0;0.241385;No
34;Mujer;Soltero;Indefinido;11;33704.48;Salario;Propia_Hipoteca;1;11500.0;No;0.0;0.3412;0.1638;1;0.010677;No
24;Hombre;Soltero;Funcionario;2;24756.31;Salario;Alquiler;0;7000.0;Si;0.2073;0.2828;0.1357;0;0.023486;No
20;Hombre;Soltero;Autonomo;2;20969.12;Autonomo;Cedida;0;10500.0;No;0.0;0.5007;0.2404;3;0.997122;Si
26;Mujer;Soltero;Temporal;0;18229.36;Salario;Propia_Hipoteca;0;7000.0;No;0.0;0.384;0.1843;0;0.146434;No
23;Hombre;Soltero;Temporal;0;28215.7;Salario;Propia_Pagada;0;11000.0;No;0.0;0.3899;0.1871;0;0.012228;No
43;Mujer;Casado;Temporal;5;21194.17;Salario;Propia_Hipoteca;0;7000.0;Si;0.1596;0.3303;0.1585;1;0.489715;No
48;Hombre;Casado;Desempleado;0;18153.54;Ayudas;Propia_Hipoteca;2;4500.0;Si;0.277;0.2479;0.119;0;0.895498;Si
46;Mujer;Viudo;Funcionario;27;22828.23;Salario;Propia_Hipoteca;0;8500.0;Si;0.4132;0.3723;0.1787;0;0.07763;No
71;Hombre;Casado;Indefinido;15;29416.36;Salario;Alquiler;0;5500.0;No;0.0;0.187;0.0897;0;0.000349;No
42;Mujer;Casado;Indefinido;19;33789.91;Salario;Alquiler;3;7500.0;No;0.0;0.222;0.1065;0;0.000987;No
25;Mujer;Soltero;Inactivo;0;14095.63;Pension;Alquiler;0;3500.0;No;0.0;0.2483;0.1192;0;0.205397;No
27;Mujer;Soltero;Indefinido;8;80841.14;Salario;Alquiler;0;23500.0;Si;0.1149;0.2907;0.1395;1;0.036435;No
18;Hombre;Soltero;Inactivo;0;9579.8;Pension;Propia_Pagada;0;3500.0;No;0.0;0.3654;0.1754;0;0.223778;No
45;Mujer;Casado;Temporal;0;34523.69;Salario;Alquiler;1;5500.0;Si;0.3074;0.1593;0.0765;0;0.10162;No
33;Hombre;Casado;Indefinido;3;19548.13;Salario;Propia_Hipoteca;2;4000.0;Si;0.35;0.2046;0.0982;0;0.181743;No
58;Hombre;Divorciado;Indefinido;5;44529.11;Salario;Propia_Pagada;0;16500.0;Si;0.2994;0.3705;0.1779;1;0.039982;No
34;Hombre;Soltero;Temporal;0;14566.4;Salario;Alquiler;0;2000.0;Si;0.0904;0.1373;0.0659;0;0.170194;No
29;Mujer;Soltero;Funcionario;8;42139.36;Salario;Propia_Hipoteca;0;7000.0;Si;0.2606;0.1661;0.0797;0;0.000203;No
37;Mujer;Casado;Indefinido;17;47514.83;Salario;Alquiler;2;23500.0;Si;0.2767;0.4946;0.2374;0;0.005656;No
61;Mujer;Divorciado;Indefinido;9;18013.71;Salario;Propia_Pagada;0;7000.0;Si;0.1857;0.3886;0.1865;0;0.001771;No
36;Hombre;Casado;Desempleado;0;20241.33;Ayudas;Cedida;2;5000.0;No;0.0;0.247;0.1186;1;0.984775;Si
59;Hombre;Soltero;Indefinido;12;42784.92;Salario;Alquiler;0;7000.0;No;0.0;0.1636;0.0785;0;0.000395;No
33;Mujer;Casado;Temporal;1;14566.4;Salario;Alquiler;2;3000.0;Si;0.2157;0.206;0.0989;0;0.175505;No
34;Hombre;Divorciado;Temporal;0;18875.56;Salario;Propia_Hipoteca;0;3500.0;Si;0.1252;0.1854;0.089;0;0.105282;No
39;Mujer;Divorciado;Indefinido;7;58493.24;Salario;Cedida;1;25000.0;Si;0.1838;0.4274;0.2052;1;0.023223;No
62;Hombre;Soltero;Indefinido;12;14643.32;Salario;Alquiler;0;6500.0;No;0.0;0.4439;0.2131;0;0.003313;No
50;Hombre;Casado;Indefinido;5;22959.4;Salario;Alquiler;3;9000.0;Si;0.222;0.392;0.1882;0;0.018477;No
56;Hombre;Viudo;Indefinido;5;72446.25;Salario;Propia_Hipoteca;0;25000.0;No;0.0;0.3451;0.1656;0;0.001028;No
42;Hombre;Casado;Temporal;0;25677.0;Salario;Propia_Hipoteca;2;5000.0;Si;0.0764;0.1947;0.0935;1;0.623064;Si
33;Mujer;Casado;Temporal;4;18556.45;Salario;Propia_Hipoteca;2;6000.0;No;0.0;0.3233;0.1552;0;0.161197;No
50;Hombre;Divorciado;Autonomo;17;50448.23;Autonomo;Alquiler;3;13500.0;No;0.0;0.2676;0.1284;0;0.005755;No
30;Mujer;Casado;Temporal;1;29333.03;Salario;Propia_Pagada;1;7000.0;Si;0.2112;0.2386;0.1145;0;0.002851;No
37;Mujer;Casado;Indefinido;11;84369.42;Salario;Propia_Hipoteca;2;25000.0;Si;0.1505;0.2963;0.1422;1;0.003473;No
40;Mujer;Divorciado;Indefinido;11;14566.4;Salario;Propia_Pagada;2;5000.0;Si;0.276;0.3433;0.1648;1;0.038721;No
41;Hombre;Casado;Indefinido;19;16168.86;Salario;Propia_Hipoteca;2;5000.0;No;0.0;0.3092;0.1484;0;0.005617;No
55;Mujer;Casado;Indefinido;12;29528.0;Salario;Alquiler;0;8500.0;Si;0.0814;0.2879;0.1382;0;0.001343;No
28;Mujer;Soltero;Desempleado;1;19547.01;Ayudas;Alquiler;0;2500.0;Si;0.3311;0.1279;0.0614;0;0.950881;Si
56;Mujer;Soltero;Indefinido;7;34346.15;Salario;Propia_Hipoteca;0;13500.0;Si;0.2324;0.3931;0.1887;0;0.002612;No
26;Hombre;Casado;Indefinido;8;36532.86;Salario;Alquiler;0;12000.0;Si;0.1571;0.3285;0.1577;0;0.007216;No
58;Mujer;Casado;Autonomo;10;93838.92;Autonomo;Propia_Hipoteca;0;25000.0;Si;0.1902;0.2664;0.1279;0;0.005632;No
39;Mujer;Casado;Autonomo;8;19334.55;Autonomo;Alquiler;2;3500.0;Si;0.368;0.181;0.0869;0;0.7268;Si
22;Hombre;Soltero;Inactivo;0;14195.92;Pension;Propia_Pagada;0;3000.0;No;0.0;0.2113;0.1014;0;0.032774;No
26;Mujer;Viudo;Indefinido;0;26580.55;Salario;Cedida;0;7000.0;Si;0.1537;0.2634;0.1264;0;0.058364;No
59;Mujer;Soltero;Indefinido;17;14566.4;Salario;Propia_Hipoteca;0;1500.0;No;0.0;0.103;0.0494;0;0.004422;No
54;Mujer;Casado;Indefinido;2;27276.05;Salario;Propia_Pagada;1;12500.0;Si;0.1917;0.4583;0.22;2;0.204731;No
63;Hombre;Casado;Indefinido;2;18418.66;Salario;Alquiler;0;7000.0;No;0.0;0.38;0.1824;0;0.00868;No
35;Hombre;Soltero;Temporal;2;14566.4;Salario;Alquiler;1;5500.0;No;0.0;0.3776;0.1812;0;0.195922;No
42;Mujer;Divorciado;Funcionario;2;66307.97;Salario;Alquiler;1;25000.0;No;0.0;0.377;0.181;0;0.000646;No
40;Hombre;Soltero;Autonomo;3;46112.65;Autonomo;Alquiler;2;19000.0;No;0.0;0.412;0.1978;0;0.006376;No
44;Otro;Soltero;Indefinido;12;20363.12;Salario;Alquiler;0;5500.0;Si;0.109;0.2701;0.1296;0;0.005662;No
39;Hombre;Viudo;Indefinido;5;23187.95;Salario;Propia_Pagada;0;8500.0;Si;0.1791;0.3666;0.176;0;0.007131;No
23;Mujer;Soltero;Desempleado;0;18221.24;Ayudas;Propia_Pagada;0;7500.0;No;0.0;0.4116;0.1976;0;0.702464;Si
37;Hombre;Casado;Temporal;0;29045.9;Salario;Propia_Hipoteca;3;12000.0;Si;0.2483;0.4131;0.1983;0;0.099338;No
39;Mujer;Casado;Desempleado;0;21496.6;Ayudas;Propia_Hipoteca;2;6000.0;Si;0.1773;0.2791;0.134;0;0.877174;Si
41;Mujer;Divorciado;Autonomo;6;19410.8;Autonomo;Alquiler;1;9000.0;Si;0.1054;0.4637;0.2226;0;0.040633;No
28;Mujer;Divorciado;Inactivo;0;8708.57;Pension;Propia_Hipoteca;0;2500.0;Si;0.1926;0.2871;0.1378;0;0.255769;No
46;Hombre;Casado;Funcionario;4;15989.61;Salario;Propia_Pagada;0;3000.0;No;0.0;0.1876;0.0901;0;0.000462;No
47;Hombre;Casado;Indefinido;8;47438.02;Salario;Propia_Pagada;2;15000.0;Si;0.1837;0.3162;0.1518;1;0.015949;No
52;Hombre;Soltero;Autonomo;14;85687.45;Autonomo;Alquiler;0;25000.0;Si;0.2414;0.2918;0.14;0;0.002894;No
20;Mujer;Soltero;Temporal;1;76737.43;Salario;Propia_Pagada;0;25000.0;No;0.0;0.3258;0.1564;0;0.006061;No
29;Hombre;Casado;Indefinido;7;43471.37;Salario;Alquiler;0;5000.0;Si;0.1982;0.115;0.0552;0;0.000773;No
56;Mujer;Casado;Indefinido;6;33184.89;Salario;Propia_Hipoteca;0;12000.0;Si;0.2232;0.3616;0.1736;2;0.203845;No
54;Mujer;Casado;Indefinido;11;16271.13;Salario;Alquiler;1;4500.0;Si;0.2676;0.2766;0.1328;0;0.022119;No
45;Mujer;Soltero;Indefinido;15;60742.26;Salario;Cedida;2;25000.0;Si;0.2561;0.4116;0.1976;0;0.000867;No
51;Mujer;Casado;Indefinido;26;18180.27;Salario;Cedida;2;3500.0;No;0.0;0.1925;0.0924;0;0.002763;No
28;Mujer;Casado;Temporal;0;124236.77;Salario;Cedida;0;25000.0;Si;0.2784;0.2012;0.0966;0;0.060497;No
24;Hombre;Soltero;Inactivo;0;33189.36;Pension;Alquiler;0;6000.0;Si;0.1538;0.1808;0.0868;0;0.057721;No
37;Mujer;Casado;Temporal;0;45557.17;Salario;Alquiler;1;19500.0;Si;0.2963;0.428;0.2055;0;0.175042;No
38;Hombre;Casado;Indefinido;8;14566.4;Salario;Alquiler;1;3000.0;Si;0.1739;0.206;0.0989;0;0.007263;No
49;Hombre;Casado;Indefinido;7;66434.2;Salario;Cedida;2;22000.0;No;0.0;0.3312;0.159;1;0.028644;No
40;Mujer;Casado;Indefinido;18;34042.0;Salario;Propia_Pagada;1;7000.0;Si;0.2161;0.2056;0.0987;0;0.000249;No
52;Mujer;Soltero;Autonomo;4;33490.9;Autonomo;Propia_Hipoteca;0;6500.0;Si;0.4205;0.1941;0.0932;0;0.439462;No
45;Mujer;Divorciado;Funcionario;12;54424.01;Salario;Alquiler;2;15000.0;No;0.0;0.2756;0.1323;0;0.000501;No
54;Mujer;Divorciado;Indefinido;10;67601.32;Salario;Cedida;2;14500.0;Si;0.2171;0.2145;0.103;1;0.016952;No
32;Hombre;Casado;Temporal;0;30525.64;Salario;Propia_Hipoteca;1;12500.0;No;0.0;0.4095;0.1966;1;0.248953;No
28;Hombre;Soltero;Autonomo;10;18543.21;Autonomo;Propia_Hipoteca;0;2500.0;No;0.0;0.1348;0.0647;0;0.010059;No
49;Mujer;Casado;Indefinido;20;23006.63;Salario;Propia_Hipoteca;0;6500.0;No;0.0;0.2825;0.1356;1;0.020208;No
52;Mujer;Casado;Indefinido;9;69330.98;Salario;Alquiler;0;25000.0;Si;0.1867;0.3606;0.1731;0;0.002523;No
74;Mujer;Viudo;Autonomo;6;25773.25;Autonomo;Alquiler;0;9000.0;No;0.0;0.3492;0.1676;0;0.03784;No
36;Mujer;Divorciado;Autonomo;18;26399.0;Autonomo;Alquiler;1;2500.0;No;0.0;0.0947;0.0455;0;0.009648;No
29;Hombre;Casado;Indefinido;11;60173.72;Salario;Propia_Hipoteca;0;16500.0;No;0.0;0.2742;0.1316;0;0.000499;No
42;Hombre;Soltero;Indefinido;24;16278.61;Salario;Propia_Pagada;1;5500.0;No;0.0;0.3379;0.1622;0;0.001345;No
46;Mujer;Casado;Autonomo;16;51094.13;Autonomo;Propia_Pagada;0;25000.0;Si;0.1074;0.4893;0.2349;0;0.00019;No
43;Mujer;Casado;Indefinido;12;20223.61;Salario;Cedida;1;9500.0;No;0.0;0.4697;0.2255;2;0.533921;Si
67;Mujer;Casado;Funcionario;19;39417.61;Salario;Alquiler;0;14500.0;No;0.0;0.3679;0.1766;0;0.000146;No
25;Mujer;Casado;Indefinido;7;26771.28;Salario;Propia_Hipoteca;0;6000.0;Si;0.2038;0.2241;0.1076;0;0.007133;No
47;Mujer;Casado;Indefinido;4;15832.27;Salario;Propia_Hipoteca;3;7000.0;Si;0.3558;0.4421;0.2122;0;0.440981;No
44;Hombre;Casado;Indefinido;8;56541.8;Salario;Propia_Hipoteca;1;17500.0;Si;0.2949;0.3095;0.1486;0;0.008991;No
24;Hombre;Soltero;Desempleado;0;12487.86;Ayudas;Cedida;0;6000.0;Si;0.1865;0.4805;0.2306;1;0.992157;Si
64;Hombre;Casado;Funcionario;13;39298.33;Salario;Alquiler;0;13000.0;Si;0.1975;0.3308;0.1588;0;0.000154;No
51;Mujer;Casado;Funcionario;5;33960.47;Salario;Propia_Hipoteca;1;14000.0;No;0.0;0.4122;0.1979;0;0.000814;No
38;Mujer;Soltero;Indefinido;1;14566.4;Salario;Alquiler;2;3500.0;Si;0.1287;0.2403;0.1153;0;0.02254;No
41;Mujer;Soltero;Funcionario;11;40894.64;Salario;Propia_Hipoteca;0;9500.0;No;0.0;0.2323;0.1115;0;0.000157;No
54;Mujer;Casado;Funcionario;1;26533.57;Salario;Alquiler;0;4500.0;Si;0.2291;0.1696;0.0814;0;0.005531;No
52;Mujer;Divorciado;Indefinido;16;53340.47;Salario;Propia_Hipoteca;2;25000.0;No;0.0;0.4687;0.225;0;0.001157;No
19;Mujer;Soltero;Inactivo;0;14655.95;Pension;Propia_Hipoteca;0;6500.0;Si;0.3284;0.4435;0.2129;0;0.954012;Si
52;Hombre;Viudo;Funcionario;12;25735.46;Salario;Alquiler;1;10000.0;Si;0.3645;0.3886;0.1865;1;0.430854;No
20;Mujer;Soltero;Inactivo;2;12521.7;Pension;Alquiler;0;1500.0;Si;0.1465;0.1198;0.0575;0;0.231424;No
24;Mujer;Soltero;Funcionario;6;14959.48;Salario;Propia_Hipoteca;0;5000.0;Si;0.141;0.3342;0.1604;0;0.007443;No
34;Hombre;Soltero;Funcionario;7;48833.29;Salario;Propia_Hipoteca;3;24000.0;No;0.0;0.4915;0.2359;0;0.001279;No
20;Mujer;Soltero;Desempleado;0;10850.72;Ayudas;Alquiler;0;1500.0;No;0.0;0.1382;0.0664;0;0.95599;Si
62;Hombre;Casado;Indefinido;7;35014.84;Salario;Alquiler;0;7500.0;Si;0.183;0.2142;0.1028;0;0.000593;No
40;Hombre;Casado;Funcionario;22;42052.28;Salario;Alquiler;0;11000.0;Si;0.2436;0.2616;0.1256;0;0.000409;No
45;Mujer;Casado;Indefinido;7;77029.44;Salario;Alquiler;0;25000.0;Si;0.2279;0.3246;0.1558;0;0.00281;No
28;Hombre;Casado;Autonomo;10;25485.82;Autonomo;Propia_Hipoteca;0;5000.0;No;0.0;0.1962;0.0942;0;0.01453;No
28;Hombre;Soltero;Funcionario;10;52525.54;Salario;Alquiler;0;22500.0;Si;0.2156;0.4284;0.2056;0;0.000871;No
47;Mujer;Casado;Autonomo;4;29497.87;Autonomo;Alquiler;2;11500.0;No;0.0;0.3899;0.1871;0;0.012749;No
22;Mujer;Soltero;Funcionario;4;39176.11;Salario;Propia_Hipoteca;0;13000.0;No;0.0;0.3318;0.1593;0;0.002162;No
24;Mujer;Soltero;Indefinido;6;28446.37;Salario;Propia_Hipoteca;0;10500.0;No;0.0;0.3691;0.1772;1;0.10869;No
40;Mujer;Casado;Temporal;1;14566.4;Salario;Alquiler;2;2500.0;Si;0.1255;0.1716;0.0824;0;0.137685;No
47;Mujer;Soltero;Indefinido;0;37014.22;Salario;Alquiler;2;6000.0;Si;0.0634;0.1621;0.0778;0;0.003665;No
34;Mujer;Soltero;Indefinido;5;27942.77;Salario;Alquiler;1;8000.0;No;0.0;0.2863;0.1374;0;0.00279;No
45;Hombre;Divorciado;Temporal;0;29653.83;Salario;Propia_Pagada;2;12500.0;No;0.0;0.4215;0.2023;0;0.027151;No
29;Mujer;Casado;Temporal;2;18169.29;Salario;Propia_Hipoteca;0;6000.0;No;0.0;0.3302;0.1585;0;0.062241;No
55;Mujer;Soltero;Indefinido;15;29980.25;Salario;Alquiler;2;15000.0;Si;0.4028;0.5003;0.2402;0;0.372384;No
45;Hombre;Casado;Indefinido;12;30828.47;Salario;Alquiler;2;6000.0;Si;0.3475;0.1946;0.0934;0;0.0127;No
52;Hombre;Casado;Indefinido;10;14566.4;Salario;Propia_Pagada;1;5500.0;Si;0.1816;0.3776;0.1812;1;0.046314;No
35;Hombre;Casado;Autonomo;2;42143.15;Autonomo;Propia_Pagada;1;12500.0;No;0.0;0.2966;0.1424;0;0.00444;No
23;Hombre;Soltero;Temporal;0;16171.36;Salario;Cedida;0;4000.0;Si;0.1552;0.2474;0.1187;0;0.174105;No
49;Hombre;Casado;Indefinido;9;14566.4;Salario;Propia_Pagada;2;3500.0;Si;0.1908;0.2403;0.1153;0;0.004976;No
42;Hombre;Casado;Autonomo;12;28094.82;Autonomo;Propia_Pagada;2;7000.0;Si;0.2085;0.2492;0.1196;3;0.217648;No
48;Hombre;Soltero;Indefinido;0;18315.56;Salario;Propia_Hipoteca;3;2500.0;No;0.0;0.1365;0.0655;1;0.232754;No
51;Hombre;Soltero;Autonomo;3;29507.84;Autonomo;Propia_Hipoteca;0;8500.0;No;0.0;0.2881;0.1383;0;0.009353;No
40;Mujer;Casado;Indefinido;5;72187.29;Salario;Propia_Hipoteca;1;25000.0;Si;0.05;0.3463;0.1662;0;0.001258;No
19;Hombre;Soltero;Inactivo;0;13363.95;Pension;Propia_Pagada;0;2500.0;Si;0.3354;0.1871;0.0898;0;0.675777;Si
45;Mujer;Casado;Indefinido;3;51959.88;Salario;Propia_Hipoteca;2;19000.0;Si;0.1396;0.3657;0.1755;0;0.004879;No
45;Mujer;Soltero;Autonomo;27;29825.75;Autonomo;Propia_Hipoteca;2;14000.0;Si;0.2107;0.4694;0.2253;0;0.003556;No
45;Hombre;Soltero;Temporal;1;26772.07;Salario;Propia_Hipoteca;1;11500.0;Si;0.1885;0.4296;0.2062;0;0.241202;No
52;Mujer;Casado;Indefinido;11;17081.81;Salario;Propia_Hipoteca;1;3000.0;No;0.0;0.1756;0.0843;0;0.002176;No
52;Mujer;Casado;Indefinido;16;36295.79;Salario;Propia_Pagada;1;12000.0;No;0.0;0.3306;0.1587;0;0.000216;No
48;Hombre;Casado;Indefinido;16;29749.68;Salario;Propia_Hipoteca;1;3500.0;Si;0.2258;0.1176;0.0565;0;0.000453;No
30;Hombre;Soltero;Funcionario;12;39439.54;Salario;Alquiler;1;16000.0;Si;0.2023;0.4057;0.1947;0;0.000325;No
31;Hombre;Casado;Indefinido;0;34634.69;Salario;Propia_Pagada;1;7500.0;No;0.0;0.2165;0.1039;1;0.012841;No
18;Hombre;Soltero;Autonomo;0;20928.26;Autonomo;Alquiler;0;5000.0;Si;0.2261;0.2389;0.1147;0;0.363758;No
32;Mujer;Soltero;Autonomo;14;25264.17;Autonomo;Propia_Pagada;1;11000.0;Si;0.2527;0.4354;0.209;0;0.005113;No
54;Hombre;Divorciado;Indefinido;18;18017.75;Salario;Propia_Hipoteca;0;3500.0;Si;0.2842;0.1943;0.0932;0;0.00669;No
55;Mujer;Soltero;Indefinido;2;22336.76;Salario;Alquiler;0;8000.0;Si;0.2415;0.3582;0.1719;1;0.10733;No
37;Hombre;Soltero;Desempleado;2;21351.45;Ayudas;Propia_Hipoteca;1;8500.0;No;0.0;0.3981;0.1911;0;0.614663;Si
31;Mujer;Soltero;Indefinido;13;15880.17;Salario;Propia_Hipoteca;1;8000.0;No;0.0;0.5038;0.2418;0;0.013729;No
40;Mujer;Soltero;Indefinido;11;80966.59;Salario;Alquiler;2;25000.0;Si;0.1763;0.3088;0.1482;0;0.000668;No
52;Hombre;Casado;Autonomo;14;72170.24;Autonomo;Propia_Pagada;2;25000.0;Si;0.2534;0.3464;0.1663;0;0.001511;No
28;Hombre;Soltero;Indefinido;10;34458.81;Salario;Cedida;0;8000.0;Si;0.2483;0.2322;0.1114;0;0.001616;No
33;Hombre;Casado;Temporal;1;46989.58;Salario;Propia_Pagada;0;21000.0;No;0.0;0.4469;0.2145;0;0.008525;No
40;Mujer;Divorciado;Indefinido;11;35525.3;Salario;Alquiler;1;6500.0;No;0.0;0.183;0.0878;0;0.000446;No
23;Hombre;Soltero;Inactivo;0;13250.75;Pension;Alquiler;0;5000.0;Si;0.2494;0.3773;0.1811;0;0.65827;Si
36;Mujer;Casado;Indefinido;18;23834.0;Salario;Propia_Hipoteca;2;5000.0;Si;0.1869;0.2098;0.1007;0;0.001905;No
24;Mujer;Casado;Inactivo;0;8317.48;Pension;Propia_Pagada;0;3000.0;No;0.0;0.3607;0.1731;0;0.099455;No
71;Hombre;Casado;Indefinido;14;24263.71;Salario;Propia_Hipoteca;0;3000.0;No;0.0;0.1236;0.0593;0;0.000827;No
50;Hombre;Soltero;Indefinido;13;23685.13;Salario;Alquiler;2;3000.0;No;0.0;0.1267;0.0608;0;0.002898;No
30;Mujer;Viudo;Desempleado;0;24019.14;Ayudas;Propia_Pagada;2;6000.0;Si;0.1732;0.2498;0.1199;0;0.594075;Si
43;Hombre;Viudo;Indefinido;10;26253.03;Salario;Propia_Hipoteca;2;7000.0;No;0.0;0.2666;0.128;0;0.016439;No
32;Hombre;Casado;Indefinido;7;43305.66;Salario;Alquiler;2;7500.0;Si;0.2648;0.1732;0.0831;1;0.062735;No
27;Hombre;Soltero;Indefinido;6;47564.41;Salario;Alquiler;0;11500.0;Si;0.0776;0.2418;0.1161;0;0.001171;No
19;Hombre;Soltero;Inactivo;0;16002.3;Pension;Propia_Hipoteca;0;4500.0;Si;0.1131;0.2812;0.135;0;0.319101;No
50;Hombre;Casado;Indefinido;2;14566.4;Salario;Propia_Pagada;1;5000.0;No;0.0;0.3433;0.1648;0;0.00845;No
52;Hombre;Casado;Funcionario;8;70174.32;Salario;Alquiler;2;25000.0;Si;0.2924;0.3563;0.171;0;0.005939;No
42;Hombre;Divorciado;Temporal;0;34633.36;Salario;Propia_Hipoteca;2;5500.0;No;0.0;0.1588;0.0762;0;0.014708;No
45;Hombre;Soltero;Indefinido;23;29895.27;Salario;Propia_Hipoteca;2;6000.0;Si;0.3311;0.2007;0.0963;0;0.005164;No
53;Hombre;Casado;Indefinido;6;17515.85;Salario;Alquiler;0;5000.0;No;0.0;0.2855;0.137;1;0.103977;No
33;Hombre;Soltero;Desempleado;0;15897.98;Ayudas;Propia_Hipoteca;1;2500.0;No;0.0;0.1573;0.0755;0;0.729192;Si
43;Mujer;Soltero;Autonomo;7;16033.86;Autonomo;Propia_Hipoteca;1;2000.0;No;0.0;0.1247;0.0599;0;0.024192;No
59;Hombre;Casado;Autonomo;14;18791.52;Autonomo;Propia_Pagada;0;6000.0;No;0.0;0.3193;0.1533;2;0.149762;No
37;Hombre;Divorciado;Indefinido;8;21515.19;Salario;Alquiler;1;3000.0;No;0.0;0.1394;0.0669;0;0.027951;No
48;Hombre;Casado;Indefinido;5;34082.22;Salario;Propia_Hipoteca;2;11500.0;Si;0.127;0.3374;0.162;1;0.032571;No
51;Hombre;Soltero;Autonomo;9;16799.98;Autonomo;Propia_Pagada;2;5500.0;Si;0.2441;0.3274;0.1571;0;0.019712;No
33;Hombre;Casado;Temporal;2;29848.55;Salario;Propia_Hipoteca;2;9000.0;No;0.0;0.3015;0.1447;0;0.016976;No
34;Hombre;Casado;Autonomo;7;102244.25;Autonomo;Propia_Pagada;1;25000.0;Si;0.2663;0.2445;0.1174;0;0.001305;No
50;Mujer;Casado;Indefinido;7;22245.97;Salario;Propia_Hipoteca;2;6500.0;Si;0.2042;0.2922;0.1403;0;0.018976;No
23;Hombre;Soltero;Inactivo;0;26831.6;Pension;Propia_Hipoteca;0;12500.0;Si;0.152;0.4659;0.2236;0;0.49661;No
45;Mujer;Soltero;Indefinido;13;30801.68;Salario;Propia_Hipoteca;2;9000.0;No;0.0;0.2922;0.1403;0;0.000968;No
59;Mujer;Casado;Indefinido;13;14566.4;Salario;Propia_Pagada;0;5500.0;Si;0.1601;0.3776;0.1812;0;0.00345;No
29;Mujer;Soltero;Desempleado;0;20180.67;Ayudas;Propia_Hipoteca;0;6000.0;Si;0.3107;0.2973;0.1427;0;0.985109;Si
29;Mujer;Casado;Temporal;0;47912.89;Salario;Propia_Hipoteca;0;8500.0;Si;0.2368;0.1774;0.0852;0;0.017988;No
64;Hombre;Divorciado;Indefinido;12;14571.44;Salario;Propia_Hipoteca;0;2500.0;Si;0.2707;0.1716;0.0824;1;0.053185;No
33;Hombre;Casado;Autonomo;1;39985.76;Autonomo;Alquiler;1;11500.0;Si;0.1818;0.2876;0.138;2;0.599695;Si
29;Hombre;Soltero;Temporal;1;43682.01;Salario;Alquiler;0;16000.0;Si;0.2634;0.3663;0.1758;0;0.062264;No
60;Mujer;Casado;Indefinido;1;34122.71;Salario;Propia_Pagada;0;15000.0;Si;0.119;0.4396;0.211;1;0.02913;No
21;Hombre;Soltero;Autonomo;3;24635.66;Autonomo;Alquiler;0;5500.0;No;0.0;0.2233;0.1072;0;0.129195;No
37;Hombre;Casado;Indefinido;5;19605.93;Salario;Propia_Hipoteca;0;4000.0;No;0.0;0.204;0.0979;0;0.010137;No
47;Mujer;Soltero;Indefinido;0;36435.08;Salario;Alquiler;0;17500.0;No;0.0;0.4803;0.2305;0;0.005421;No
45;Hombre;Soltero;Indefinido;19;14566.4;Salario;Propia_Pagada;3;5500.0;Si;0.1038;0.3776;0.1812;0;0.006741;No
25;Mujer;Soltero;Temporal;0;31489.44;Salario;Propia_Hipoteca;0;9000.0;No;0.0;0.2858;0.1372;0;0.044312;No
